x,y,z,value,field_name,learned_viscosity_param
1.050505,0.3265306,0.026404835,0.026404835,viscosity,0.05023981258273125
1.050505,0.34693876,0.027430138,0.027430138,viscosity,0.05023981258273125
1.050505,0.36734694,0.028455442,0.028455442,viscosity,0.05023981258273125
1.050505,0.3877551,0.029480742,0.029480742,viscosity,0.05023981258273125
1.050505,0.40816325,0.030506045,0.030506045,viscosity,0.05023981258273125
1.050505,0.42857143,0.03153135,0.03153135,viscosity,0.05023981258273125
1.050505,0.4489796,0.03255665,0.03255665,viscosity,0.05023981258273125
1.050505,0.46938774,0.03358195,0.03358195,viscosity,0.05023981258273125
1.050505,0.48979592,0.034607254,0.034607254,viscosity,0.05023981258273125
1.050505,0.5102041,0.03563256,0.03563256,viscosity,0.05023981258273125
1.050505,0.53061223,0.03665786,0.03665786,viscosity,0.05023981258273125
1.050505,0.55102044,0.037683163,0.037683163,viscosity,0.05023981258273125
1.050505,0.5714286,0.038708463,0.038708463,viscosity,0.05023981258273125
1.050505,0.59183675,0.039733768,0.039733768,viscosity,0.05023981258273125
1.050505,0.6122449,0.04075907,0.04075907,viscosity,0.05023981258273125
1.050505,0.63265306,0.04178437,0.04178437,viscosity,0.05023981258273125
1.050505,0.6530612,0.042809673,0.042809673,viscosity,0.05023981258273125
1.050505,0.6734694,0.043834977,0.043834977,viscosity,0.05023981258273125
1.050505,0.6938776,0.04486028,0.04486028,viscosity,0.05023981258273125
1.050505,0.71428573,0.045885578,0.045885578,viscosity,0.05023981258273125
1.050505,0.7346939,0.046910882,0.046910882,viscosity,0.05023981258273125
1.050505,0.75510204,0.047936186,0.047936186,viscosity,0.05023981258273125
1.050505,0.7755102,0.048961483,0.048961483,viscosity,0.05023981258273125
1.050505,0.79591835,0.049986787,0.049986787,viscosity,0.05023981258273125
1.050505,0.81632656,0.05101209,0.05101209,viscosity,0.05023981258273125
1.050505,0.8367347,0.052037396,0.052037396,viscosity,0.05023981258273125
1.050505,0.85714287,0.0530627,0.0530627,viscosity,0.05023981258273125
1.050505,0.877551,0.054087996,0.054087996,viscosity,0.05023981258273125
1.050505,0.8979592,0.0551133,0.0551133,viscosity,0.05023981258273125
1.050505,0.9183673,0.056138605,0.056138605,viscosity,0.05023981258273125
1.050505,0.93877554,0.05716391,0.05716391,viscosity,0.05023981258273125
1.050505,0.9591837,0.058189206,0.058189206,viscosity,0.05023981258273125
1.050505,0.97959185,0.05921451,0.05921451,viscosity,0.05023981258273125
1.050505,1.0,0.060239814,0.060239814,viscosity,0.05023981258273125
1.0707071,0.0,0.01,0.01,viscosity,0.05023981258273125
1.0707071,0.020408163,0.011025302,0.011025302,viscosity,0.05023981258273125
1.0707071,0.040816326,0.012050604,0.012050604,viscosity,0.05023981258273125
1.0707071,0.06122449,0.013075907,0.013075907,viscosity,0.05023981258273125
1.0707071,0.08163265,0.014101209,0.014101209,viscosity,0.05023981258273125
1.0707071,0.10204081,0.015126511,0.015126511,viscosity,0.05023981258273125
1.0707071,0.12244898,0.016151814,0.016151814,viscosity,0.05023981258273125
1.0707071,0.14285713,0.017177116,0.017177116,viscosity,0.05023981258273125
1.0707071,0.1632653,0.018202417,0.018202417,viscosity,0.05023981258273125
1.0707071,0.18367347,0.01922772,0.01922772,viscosity,0.05023981258273125
1.0707071,0.20408162,0.020253021,0.020253021,viscosity,0.05023981258273125
1.0707071,0.2244898,0.021278325,0.021278325,viscosity,0.05023981258273125
1.0707071,0.24489796,0.022303628,0.022303628,viscosity,0.05023981258273125
1.0707071,0.26530612,0.02332893,0.02332893,viscosity,0.05023981258273125
1.0707071,0.28571427,0.02435423,0.02435423,viscosity,0.05023981258273125
1.0707071,0.30612245,0.025379535,0.025379535,viscosity,0.05023981258273125
1.0707071,0.3265306,0.026404835,0.026404835,viscosity,0.05023981258273125
1.0707071,0.34693876,0.027430138,0.027430138,viscosity,0.05023981258273125
1.0707071,0.36734694,0.028455442,0.028455442,viscosity,0.05023981258273125
1.0707071,0.3877551,0.029480742,0.029480742,viscosity,0.05023981258273125
1.0707071,0.40816325,0.030506045,0.030506045,viscosity,0.05023981258273125
1.0707071,0.42857143,0.03153135,0.03153135,viscosity,0.05023981258273125
1.0707071,0.4489796,0.03255665,0.03255665,viscosity,0.05023981258273125
1.0707071,0.46938774,0.03358195,0.03358195,viscosity,0.05023981258273125
1.0707071,0.48979592,0.034607254,0.034607254,viscosity,0.05023981258273125
1.0707071,0.5102041,0.03563256,0.03563256,viscosity,0.05023981258273125
1.0707071,0.53061223,0.03665786,0.03665786,viscosity,0.05023981258273125
1.0707071,0.55102044,0.037683163,0.037683163,viscosity,0.05023981258273125
1.0707071,0.5714286,0.038708463,0.038708463,viscosity,0.05023981258273125
1.0707071,0.59183675,0.039733768,0.039733768,viscosity,0.05023981258273125
1.0707071,0.6122449,0.04075907,0.04075907,viscosity,0.05023981258273125
1.0707071,0.63265306,0.04178437,0.04178437,viscosity,0.05023981258273125
1.0707071,0.6530612,0.042809673,0.042809673,viscosity,0.05023981258273125
1.0707071,0.6734694,0.043834977,0.043834977,viscosity,0.05023981258273125
1.0707071,0.6938776,0.04486028,0.04486028,viscosity,0.05023981258273125
1.0707071,0.71428573,0.045885578,0.045885578,viscosity,0.05023981258273125
1.0707071,0.7346939,0.046910882,0.046910882,viscosity,0.05023981258273125
1.0707071,0.75510204,0.047936186,0.047936186,viscosity,0.05023981258273125
1.0707071,0.7755102,0.048961483,0.048961483,viscosity,0.05023981258273125
1.0707071,0.79591835,0.049986787,0.049986787,viscosity,0.05023981258273125
1.0707071,0.81632656,0.05101209,0.05101209,viscosity,0.05023981258273125
1.0707071,0.8367347,0.052037396,0.052037396,viscosity,0.05023981258273125
1.0707071,0.85714287,0.0530627,0.0530627,viscosity,0.05023981258273125
1.0707071,0.877551,0.054087996,0.054087996,viscosity,0.05023981258273125
1.0707071,0.8979592,0.0551133,0.0551133,viscosity,0.05023981258273125
1.0707071,0.9183673,0.056138605,0.056138605,viscosity,0.05023981258273125
1.0707071,0.93877554,0.05716391,0.05716391,viscosity,0.05023981258273125
1.0707071,0.9591837,0.058189206,0.058189206,viscosity,0.05023981258273125
1.0707071,0.97959185,0.05921451,0.05921451,viscosity,0.05023981258273125
1.0707071,1.0,0.060239814,0.060239814,viscosity,0.05023981258273125
1.0909091,0.0,0.01,0.01,viscosity,0.05023981258273125
1.0909091,0.020408163,0.011025302,0.011025302,viscosity,0.05023981258273125
1.0909091,0.040816326,0.012050604,0.012050604,viscosity,0.05023981258273125
1.0909091,0.06122449,0.013075907,0.013075907,viscosity,0.05023981258273125
1.0909091,0.08163265,0.014101209,0.014101209,viscosity,0.05023981258273125
1.0909091,0.10204081,0.015126511,0.015126511,viscosity,0.05023981258273125
1.0909091,0.12244898,0.016151814,0.016151814,viscosity,0.05023981258273125
1.0909091,0.14285713,0.017177116,0.017177116,viscosity,0.05023981258273125
1.0909091,0.1632653,0.018202417,0.018202417,viscosity,0.05023981258273125
1.0909091,0.18367347,0.01922772,0.01922772,viscosity,0.05023981258273125
1.0909091,0.20408162,0.020253021,0.020253021,viscosity,0.05023981258273125
1.0909091,0.2244898,0.021278325,0.021278325,viscosity,0.05023981258273125
1.0909091,0.24489796,0.022303628,0.022303628,viscosity,0.05023981258273125
1.0909091,0.26530612,0.02332893,0.02332893,viscosity,0.05023981258273125
1.0909091,0.28571427,0.02435423,0.02435423,viscosity,0.05023981258273125
1.0909091,0.30612245,0.025379535,0.025379535,viscosity,0.05023981258273125
1.0909091,0.3265306,0.026404835,0.026404835,viscosity,0.05023981258273125
1.0909091,0.34693876,0.027430138,0.027430138,viscosity,0.05023981258273125
1.0909091,0.36734694,0.028455442,0.028455442,viscosity,0.05023981258273125
1.0909091,0.3877551,0.029480742,0.029480742,viscosity,0.05023981258273125
1.0909091,0.40816325,0.030506045,0.030506045,viscosity,0.05023981258273125
1.0909091,0.42857143,0.03153135,0.03153135,viscosity,0.05023981258273125
1.0909091,0.4489796,0.03255665,0.03255665,viscosity,0.05023981258273125
1.0909091,0.46938774,0.03358195,0.03358195,viscosity,0.05023981258273125
1.0909091,0.48979592,0.034607254,0.034607254,viscosity,0.05023981258273125
1.0909091,0.5102041,0.03563256,0.03563256,viscosity,0.05023981258273125
1.0909091,0.53061223,0.03665786,0.03665786,viscosity,0.05023981258273125
1.0909091,0.55102044,0.037683163,0.037683163,viscosity,0.05023981258273125
1.0909091,0.5714286,0.038708463,0.038708463,viscosity,0.05023981258273125
1.0909091,0.59183675,0.039733768,0.039733768,viscosity,0.05023981258273125
1.0909091,0.6122449,0.04075907,0.04075907,viscosity,0.05023981258273125
1.0909091,0.63265306,0.04178437,0.04178437,viscosity,0.05023981258273125
1.0909091,0.6530612,0.042809673,0.042809673,viscosity,0.05023981258273125
1.0909091,0.6734694,0.043834977,0.043834977,viscosity,0.05023981258273125
1.0909091,0.6938776,0.04486028,0.04486028,viscosity,0.05023981258273125
1.0909091,0.71428573,0.045885578,0.045885578,viscosity,0.05023981258273125
1.0909091,0.7346939,0.046910882,0.046910882,viscosity,0.05023981258273125
1.0909091,0.75510204,0.047936186,0.047936186,viscosity,0.05023981258273125
1.0909091,0.7755102,0.048961483,0.048961483,viscosity,0.05023981258273125
1.0909091,0.79591835,0.049986787,0.049986787,viscosity,0.05023981258273125
1.0909091,0.81632656,0.05101209,0.05101209,viscosity,0.05023981258273125
1.0909091,0.8367347,0.052037396,0.052037396,viscosity,0.05023981258273125
1.0909091,0.85714287,0.0530627,0.0530627,viscosity,0.05023981258273125
1.0909091,0.877551,0.054087996,0.054087996,viscosity,0.05023981258273125
1.0909091,0.8979592,0.0551133,0.0551133,viscosity,0.05023981258273125
1.0909091,0.9183673,0.056138605,0.056138605,viscosity,0.05023981258273125
1.0909091,0.93877554,0.05716391,0.05716391,viscosity,0.05023981258273125
1.0909091,0.9591837,0.058189206,0.058189206,viscosity,0.05023981258273125
1.0909091,0.97959185,0.05921451,0.05921451,viscosity,0.05023981258273125
1.0909091,1.0,0.060239814,0.060239814,viscosity,0.05023981258273125
1.1111112,0.0,0.01,0.01,viscosity,0.05023981258273125
1.1111112,0.020408163,0.011025302,0.011025302,viscosity,0.05023981258273125
1.1111112,0.040816326,0.012050604,0.012050604,viscosity,0.05023981258273125
1.1111112,0.06122449,0.013075907,0.013075907,viscosity,0.05023981258273125
1.1111112,0.08163265,0.014101209,0.014101209,viscosity,0.05023981258273125
1.1111112,0.10204081,0.015126511,0.015126511,viscosity,0.05023981258273125
1.1111112,0.12244898,0.016151814,0.016151814,viscosity,0.05023981258273125
1.1111112,0.14285713,0.017177116,0.017177116,viscosity,0.05023981258273125
1.1111112,0.1632653,0.018202417,0.018202417,viscosity,0.05023981258273125
1.1111112,0.18367347,0.01922772,0.01922772,viscosity,0.05023981258273125
1.1111112,0.20408162,0.020253021,0.020253021,viscosity,0.05023981258273125
1.1111112,0.2244898,0.021278325,0.021278325,viscosity,0.05023981258273125
1.1111112,0.24489796,0.022303628,0.022303628,viscosity,0.05023981258273125
1.1111112,0.26530612,0.02332893,0.02332893,viscosity,0.05023981258273125
1.1111112,0.28571427,0.02435423,0.02435423,viscosity,0.05023981258273125
1.1111112,0.30612245,0.025379535,0.025379535,viscosity,0.05023981258273125
1.1111112,0.3265306,0.026404835,0.026404835,viscosity,0.05023981258273125
1.1111112,0.34693876,0.027430138,0.027430138,viscosity,0.05023981258273125
1.1111112,0.36734694,0.028455442,0.028455442,viscosity,0.05023981258273125
1.1111112,0.3877551,0.029480742,0.029480742,viscosity,0.05023981258273125
1.1111112,0.40816325,0.030506045,0.030506045,viscosity,0.05023981258273125
1.1111112,0.42857143,0.03153135,0.03153135,viscosity,0.05023981258273125
1.1111112,0.4489796,0.03255665,0.03255665,viscosity,0.05023981258273125
1.1111112,0.46938774,0.03358195,0.03358195,viscosity,0.05023981258273125
1.1111112,0.48979592,0.034607254,0.034607254,viscosity,0.05023981258273125
1.1111112,0.5102041,0.03563256,0.03563256,viscosity,0.05023981258273125
1.1111112,0.53061223,0.03665786,0.03665786,viscosity,0.05023981258273125
1.1111112,0.55102044,0.037683163,0.037683163,viscosity,0.05023981258273125
1.1111112,0.5714286,0.038708463,0.038708463,viscosity,0.05023981258273125
1.1111112,0.59183675,0.039733768,0.039733768,viscosity,0.05023981258273125
1.1111112,0.6122449,0.04075907,0.04075907,viscosity,0.05023981258273125
1.1111112,0.63265306,0.04178437,0.04178437,viscosity,0.05023981258273125
1.1111112,0.6530612,0.042809673,0.042809673,viscosity,0.05023981258273125
1.1111112,0.6734694,0.043834977,0.043834977,viscosity,0.05023981258273125
1.1111112,0.6938776,0.04486028,0.04486028,viscosity,0.05023981258273125
1.1111112,0.71428573,0.045885578,0.045885578,viscosity,0.05023981258273125
1.1111112,0.7346939,0.046910882,0.046910882,viscosity,0.05023981258273125
1.1111112,0.75510204,0.047936186,0.047936186,viscosity,0.05023981258273125
1.1111112,0.7755102,0.048961483,0.048961483,viscosity,0.05023981258273125
1.1111112,0.79591835,0.049986787,0.049986787,viscosity,0.05023981258273125
1.1111112,0.81632656,0.05101209,0.05101209,viscosity,0.05023981258273125
1.1111112,0.8367347,0.052037396,0.052037396,viscosity,0.05023981258273125
1.1111112,0.85714287,0.0530627,0.0530627,viscosity,0.05023981258273125
1.1111112,0.877551,0.054087996,0.054087996,viscosity,0.05023981258273125
1.1111112,0.8979592,0.0551133,0.0551133,viscosity,0.05023981258273125
1.1111112,0.9183673,0.056138605,0.056138605,viscosity,0.05023981258273125
1.1111112,0.93877554,0.05716391,0.05716391,viscosity,0.05023981258273125
1.1111112,0.9591837,0.058189206,0.058189206,viscosity,0.05023981258273125
1.1111112,0.97959185,0.05921451,0.05921451,viscosity,0.05023981258273125
1.1111112,1.0,0.060239814,0.060239814,viscosity,0.05023981258273125
1.1313131,0.0,0.01,0.01,viscosity,0.05023981258273125
1.1313131,0.020408163,0.011025302,0.011025302,viscosity,0.05023981258273125
1.1313131,0.040816326,0.012050604,0.012050604,viscosity,0.05023981258273125
1.1313131,0.06122449,0.013075907,0.013075907,viscosity,0.05023981258273125
1.1313131,0.08163265,0.014101209,0.014101209,viscosity,0.05023981258273125
1.1313131,0.10204081,0.015126511,0.015126511,viscosity,0.05023981258273125
1.1313131,0.12244898,0.016151814,0.016151814,viscosity,0.05023981258273125
1.1313131,0.14285713,0.017177116,0.017177116,viscosity,0.05023981258273125
1.1313131,0.1632653,0.018202417,0.018202417,viscosity,0.05023981258273125
1.1313131,0.18367347,0.01922772,0.01922772,viscosity,0.05023981258273125
1.1313131,0.20408162,0.020253021,0.020253021,viscosity,0.05023981258273125
1.1313131,0.2244898,0.021278325,0.021278325,viscosity,0.05023981258273125
1.1313131,0.24489796,0.022303628,0.022303628,viscosity,0.05023981258273125
1.1313131,0.26530612,0.02332893,0.02332893,viscosity,0.05023981258273125
1.1313131,0.28571427,0.02435423,0.02435423,viscosity,0.05023981258273125
1.1313131,0.30612245,0.025379535,0.025379535,viscosity,0.05023981258273125
1.1313131,0.3265306,0.026404835,0.026404835,viscosity,0.05023981258273125
1.1313131,0.34693876,0.027430138,0.027430138,viscosity,0.05023981258273125
1.1313131,0.36734694,0.028455442,0.028455442,viscosity,0.05023981258273125
1.1313131,0.3877551,0.029480742,0.029480742,viscosity,0.05023981258273125
1.1313131,0.40816325,0.030506045,0.030506045,viscosity,0.05023981258273125
1.1313131,0.42857143,0.03153135,0.03153135,viscosity,0.05023981258273125
1.1313131,0.4489796,0.03255665,0.03255665,viscosity,0.05023981258273125
1.1313131,0.46938774,0.03358195,0.03358195,viscosity,0.05023981258273125
1.1313131,0.48979592,0.034607254,0.034607254,viscosity,0.05023981258273125
1.1313131,0.5102041,0.03563256,0.03563256,viscosity,0.05023981258273125
1.1313131,0.53061223,0.03665786,0.03665786,viscosity,0.05023981258273125
1.1313131,0.55102044,0.037683163,0.037683163,viscosity,0.05023981258273125
1.1313131,0.5714286,0.038708463,0.038708463,viscosity,0.05023981258273125
1.1313131,0.59183675,0.039733768,0.039733768,viscosity,0.05023981258273125
1.1313131,0.6122449,0.04075907,0.04075907,viscosity,0.05023981258273125
1.1313131,0.63265306,0.04178437,0.04178437,viscosity,0.05023981258273125
1.1313131,0.6530612,0.042809673,0.042809673,viscosity,0.05023981258273125
1.1313131,0.6734694,0.043834977,0.043834977,viscosity,0.05023981258273125
1.1313131,0.6938776,0.04486028,0.04486028,viscosity,0.05023981258273125
1.1313131,0.71428573,0.045885578,0.045885578,viscosity,0.05023981258273125
1.1313131,0.7346939,0.046910882,0.046910882,viscosity,0.05023981258273125
1.1313131,0.75510204,0.047936186,0.047936186,viscosity,0.05023981258273125
1.1313131,0.7755102,0.048961483,0.048961483,viscosity,0.05023981258273125
1.1313131,0.79591835,0.049986787,0.049986787,viscosity,0.05023981258273125
1.1313131,0.81632656,0.05101209,0.05101209,viscosity,0.05023981258273125
1.1313131,0.8367347,0.052037396,0.052037396,viscosity,0.05023981258273125
1.1313131,0.85714287,0.0530627,0.0530627,viscosity,0.05023981258273125
1.1313131,0.877551,0.054087996,0.054087996,viscosity,0.05023981258273125
1.1313131,0.8979592,0.0551133,0.0551133,viscosity,0.05023981258273125
1.1313131,0.9183673,0.056138605,0.056138605,viscosity,0.05023981258273125
1.1313131,0.93877554,0.05716391,0.05716391,viscosity,0.05023981258273125
1.1313131,0.9591837,0.058189206,0.058189206,viscosity,0.05023981258273125
1.1313131,0.97959185,0.05921451,0.05921451,viscosity,0.05023981258273125
1.1313131,1.0,0.060239814,0.060239814,viscosity,0.05023981258273125
1.1515151,0.0,0.01,0.01,viscosity,0.05023981258273125
1.1515151,0.020408163,0.011025302,0.011025302,viscosity,0.05023981258273125
1.1515151,0.040816326,0.012050604,0.012050604,viscosity,0.05023981258273125
1.1515151,0.06122449,0.013075907,0.013075907,viscosity,0.05023981258273125
1.1515151,0.08163265,0.014101209,0.014101209,viscosity,0.05023981258273125
1.1515151,0.10204081,0.015126511,0.015126511,viscosity,0.05023981258273125
1.1515151,0.12244898,0.016151814,0.016151814,viscosity,0.05023981258273125
